HOST,DATE_TIME,TIMEZONE,HTTP_METHOD,TARGET,REPLY_CODE,REPLY_SIZE,REFERRER,USER_AGENT
85.158.226.32,12/1/2016 11:55:25,100,GET,/components/com_phocagallery/assets/js/shadowbox/src/skin/classic/icons/pause.png,200,155,http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:55:25,100,GET,/components/com_phocagallery/assets/images/shadow1.gif,200,174,http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:55:25,100,GET,/components/com_phocagallery/assets/js/shadowbox/src/skin/classic/icons/next.png,200,248,http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:55:25,100,GET,/components/com_phocagallery/assets/js/shadowbox/src/skin/classic/icons/close.png,200,255,http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:55:25,100,GET,/components/com_phocagallery/assets/js/shadowbox/src/skin/classic/icons/play.png,200,211,http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:55:26,100,GET,/components/com_phocagallery/assets/js/shadowbox/src/skin/classic/loading.gif,200,3208,http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:55:29,100,GET,/images/phocagallery/almhuette/thumbs/phoca_thumb_l_garage.jpg,200,51898,http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:55:29,100,GET,/images/phocagallery/almhuette/thumbs/phoca_thumb_l_almhuette_raith.jpg,200,64304,http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:55:29,100,GET,/images/phocagallery/almhuette/thumbs/phoca_thumb_l_aussicht.jpg,200,70273,http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:55:33,100,GET,/images/phocagallery/almhuette/thumbs/phoca_thumb_l_grillplatz.jpg,200,49787,http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:55:37,100,GET,/images/phocagallery/almhuette/thumbs/phoca_thumb_l_jaegerzaun_gr.jpg,200,59876,http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:55:39,100,GET,/images/phocagallery/almhuette/thumbs/phoca_thumb_l_terasse.jpg,200,44751,http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:55:43,100,GET,/images/phocagallery/almhuette/thumbs/phoca_thumb_l_wohnraum.jpg,200,38693,http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:55:48,100,GET,/images/phocagallery/almhuette/thumbs/phoca_thumb_l_almhuette_raith_011.jpg,200,33375,http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:55:48,100,GET,/images/phocagallery/almhuette/thumbs/phoca_thumb_l_almhuette_raith_012.jpg,200,55953,http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:55:52,100,GET,/images/phocagallery/almhuette/thumbs/phoca_thumb_l_almhuette_raith_010.jpg,200,28884,http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:55:55,100,GET,/images/phocagallery/almhuette/thumbs/phoca_thumb_l_almhuette_raith_009.jpg,200,60675,http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:55:59,100,GET,/index.php?option=com_content&view=article&id=50&Itemid=56,200,7991,http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:55:59,100,GET,/modules/mod_bowslideshow/tmpl/css/bowslideshow.css,200,1725,http://www.almhuette-raith.at/index.php?option=com_content&view=article&id=50&Itemid=56,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:55:59,100,GET,/templates/jp_hotel/css/template.css,200,10004,http://www.almhuette-raith.at/index.php?option=com_content&view=article&id=50&Itemid=56,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:55:59,100,GET,/templates/_system/css/general.css,404,239,http://www.almhuette-raith.at/index.php?option=com_content&view=article&id=50&Itemid=56,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:55:59,100,GET,/templates/jp_hotel/css/menu.css,200,1457,http://www.almhuette-raith.at/index.php?option=com_content&view=article&id=50&Itemid=56,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:55:59,100,GET,/templates/jp_hotel/css/layout.css,200,1801,http://www.almhuette-raith.at/index.php?option=com_content&view=article&id=50&Itemid=56,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:55:59,100,GET,/templates/jp_hotel/css/suckerfish.css,200,3465,http://www.almhuette-raith.at/index.php?option=com_content&view=article&id=50&Itemid=56,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:55:59,100,GET,/images/stories/raith/wohnung_2_web.jpg,200,87352,http://www.almhuette-raith.at/index.php?option=com_content&view=article&id=50&Itemid=56,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:56:04,100,GET,/index.php?option=com_content&view=article&id=49&Itemid=55,200,7936,http://www.almhuette-raith.at/index.php?option=com_content&view=article&id=50&Itemid=56,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:56:04,100,GET,/modules/mod_bowslideshow/tmpl/css/bowslideshow.css,200,1725,http://www.almhuette-raith.at/index.php?option=com_content&view=article&id=49&Itemid=55,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:56:04,100,GET,/templates/jp_hotel/css/template.css,200,10004,http://www.almhuette-raith.at/index.php?option=com_content&view=article&id=49&Itemid=55,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:56:04,100,GET,/templates/jp_hotel/css/suckerfish.css,200,3465,http://www.almhuette-raith.at/index.php?option=com_content&view=article&id=49&Itemid=55,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:56:04,100,GET,/templates/_system/css/general.css,404,239,http://www.almhuette-raith.at/index.php?option=com_content&view=article&id=49&Itemid=55,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:56:04,100,GET,/templates/jp_hotel/css/menu.css,200,1457,http://www.almhuette-raith.at/index.php?option=com_content&view=article&id=49&Itemid=55,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:56:04,100,GET,/templates/jp_hotel/css/layout.css,200,1801,http://www.almhuette-raith.at/index.php?option=com_content&view=article&id=49&Itemid=55,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:56:08,100,GET,/,200,10479,http://www.almhuette-raith.at/index.php?option=com_content&view=article&id=49&Itemid=55,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:56:08,100,GET,/modules/mod_bowslideshow/tmpl/css/bowslideshow.css,200,1725,http://www.almhuette-raith.at/,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:56:08,100,GET,/templates/jp_hotel/css/menu.css,200,1457,http://www.almhuette-raith.at/,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:56:08,100,GET,/templates/_system/css/general.css,404,239,http://www.almhuette-raith.at/,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:56:08,100,GET,/templates/jp_hotel/css/layout.css,200,1801,http://www.almhuette-raith.at/,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:56:08,100,GET,/templates/jp_hotel/css/template.css,200,10004,http://www.almhuette-raith.at/,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
85.158.226.32,12/1/2016 11:56:08,100,GET,/templates/jp_hotel/css/suckerfish.css,200,3465,http://www.almhuette-raith.at/,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
95.108.158.144,12/1/2016 12:09:19,100,GET,/robots.txt,200,304,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
95.108.158.144,12/1/2016 12:09:23,100,GET,/,200,10479,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
54.170.62.40,12/1/2016 14:22:58,100,GET,/,200,10479,-,http.rb/1.0.1
54.170.62.40,12/1/2016 14:22:58,100,GET,/robots.txt,200,304,-,http.rb/1.0.1
105.158.46.138,12/1/2016 15:24:33,100,GET,/,200,10479,-,Mozilla/5.0 (Windows NT 6.3; rv:36.0) Gecko/20100101 Firefox/36.0
66.249.75.142,12/1/2016 16:25:08,100,GET,/robots.txt,200,304,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
66.249.75.142,12/1/2016 16:25:09,100,GET,/index.php?option=com_content&view=frontpage,200,9604,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
66.249.75.151,12/1/2016 16:28:58,100,GET,/index.php?option=com_content&view=frontpage&format=feed&type=rss,200,3692,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
105.158.46.138,12/1/2016 16:45:27,100,GET,//wp-admin/admin-ajax.php,404,230,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.63 Safari/537.31"
180.76.15.146,12/1/2016 16:48:33,100,GET,/,200,10479,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
180.76.15.153,12/1/2016 16:49:56,100,GET,/,200,10479,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
207.46.13.140,12/1/2016 17:01:02,100,GET,/apache-log/error.log.51.gz,404,232,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
180.76.15.28,12/1/2016 18:19:09,100,GET,/robots.txt,200,304,-,Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2
180.76.15.9,12/1/2016 18:19:09,100,GET,/robots.txt,200,304,-,Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2
89.36.66.177,12/1/2016 18:27:46,100,GET,/apache-log/access.log.17.gz,404,221,http://www.almhuette-raith.at/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5"
89.36.66.177,12/1/2016 18:27:47,100,GET,/,200,10479,http://www.almhuette-raith.at,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5"
89.36.66.177,12/1/2016 18:27:48,100,GET,/index.php?option=com_easyblog&view=dashboard&layout=write,404,1397,http://www.almhuette-raith.at,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5"
89.36.66.177,12/1/2016 18:27:49,100,GET,/,200,10479,http://www.best-cover-songs.com/mandii-volcano-by-damien-rice-cover/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5"
89.36.66.177,12/1/2016 18:27:51,100,GET,/?framename=mainright&output=refererpages,200,10466,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5"
89.36.66.177,12/1/2016 18:30:10,100,GET,/?framename=mainright&output=refererpages,200,10466,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5"
207.46.13.85,12/1/2016 19:26:44,100,GET,/,200,10479,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
180.76.15.155,12/1/2016 20:27:59,100,GET,/robots.txt,200,304,-,Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2
157.55.39.155,12/1/2016 20:36:50,100,GET,/apache-log/error.log.34.gz,404,232,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
84.112.161.41,12/1/2016 20:54:17,100,GET,/index.php?option=com_content&view=article&id=49&Itemid=55,200,7936,http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53,"Mozilla/5.0 (Linux; Android 5.0.2; HTC_One Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/33.0.0.0 Mobile Safari/537.36"
84.112.161.41,12/1/2016 20:54:18,100,GET,/templates/_system/css/general.css,404,239,http://www.almhuette-raith.at/index.php?option=com_content&view=article&id=49&Itemid=55,"Mozilla/5.0 (Linux; Android 5.0.2; HTC_One Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/33.0.0.0 Mobile Safari/537.36"
84.112.161.41,12/1/2016 20:54:18,100,GET,/favicon.ico,404,217,-,"Mozilla/5.0 (Linux; Android 5.0.2; HTC One Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/33.0.0.0 Mobile Safari/537.36"
84.112.161.41,12/1/2016 20:57:39,100,GET,/,200,10479,-,"Mozilla/5.0 (Linux; Android 5.0.2; HTC_One Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/33.0.0.0 Mobile Safari/537.36"
84.112.161.41,12/1/2016 20:57:39,100,GET,/templates/_system/css/general.css,404,239,http://www.almhuette-raith.at/,"Mozilla/5.0 (Linux; Android 5.0.2; HTC_One Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/33.0.0.0 Mobile Safari/537.36"
84.112.161.41,12/1/2016 20:57:40,100,GET,/favicon.ico,404,217,-,"Mozilla/5.0 (Linux; Android 5.0.2; HTC One Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/33.0.0.0 Mobile Safari/537.36"
177.5.206.123,12/1/2016 21:09:46,100,GET,/,200,10439,http://buttons-for-website.com,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:46,100,GET,/modules/mod_bowslideshow/tmpl/css/bowslideshow.css,200,1725,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:47,100,GET,/media/system/js/caption.js,200,1963,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:47,100,GET,/templates/_system/css/general.css,404,239,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:47,100,GET,/templates/jp_hotel/css/template.css,200,10004,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:47,100,GET,/templates/jp_hotel/css/menu.css,200,1457,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:47,100,GET,/templates/jp_hotel/css/layout.css,200,1801,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:47,100,GET,/templates/jp_hotel/css/suckerfish.css,200,3465,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:47,100,GET,/templates/jp_hotel/js/moomenu.js,200,4890,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:47,100,GET,/modules/mod_bowslideshow/tmpl/js/sliderman.1.3.0.js,200,33472,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:48,100,GET,/media/system/js/mootools.js,200,74434,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:49,100,GET,/images/stories/slideshow/almhuette_raith_01.jpg,200,88161,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:49,100,GET,/images/stories/slideshow/almhuette_raith_02.jpg,200,62918,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:49,100,GET,/images/stories/slideshow/almhuette_raith_06.jpg,200,68977,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:49,100,GET,/images/stories/slideshow/almhuette_raith_03.jpg,200,87782,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:49,100,GET,/images/stories/slideshow/almhuette_raith_04.jpg,200,80637,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:49,100,GET,/images/stories/slideshow/almhuette_raith_05.jpg,200,77796,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:50,100,GET,/images/stories/slideshow/almhuette_raith_07.jpg,200,94861,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:50,100,GET,/templates/jp_hotel/images/logo.jpg,200,369,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:50,100,GET,/images/stories/raith/almhuette_raith.jpg,200,43300,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:50,100,GET,/images/stories/raith/wohnraum.jpg,200,43586,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:50,100,GET,/images/stories/raith/grillplatz.jpg,200,55303,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:50,100,GET,/images/stories/raith/garage.jpg,200,57339,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:51,100,GET,/images/stories/raith/almenland_logo.jpg,200,21490,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:51,100,GET,/images/stories/raith/steiermark_herz.png,200,39683,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:51,100,GET,/modules/mod_bowslideshow/tmpl/images/image_shadow.png,200,5017,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:51,100,GET,/images/bg_raith.jpg,200,329961,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:51,100,GET,/templates/jp_hotel/images/content_heading.gif,200,69,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:51,100,GET,/templates/jp_hotel/images/module_heading.gif,200,83,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:51,100,GET,/images/stories/raith/oststeiermark.png,200,65225,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:53,100,GET,/images/stories/slideshow/almhuette_raith_01.jpg,200,88161,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:53,100,GET,/images/stories/slideshow/almhuette_raith_02.jpg,200,62918,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:53,100,GET,/images/stories/slideshow/almhuette_raith_04.jpg,200,80637,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:54,100,GET,/images/stories/slideshow/almhuette_raith_03.jpg,200,87782,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:54,100,GET,/images/stories/slideshow/almhuette_raith_05.jpg,200,77796,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:54,100,GET,/images/stories/slideshow/almhuette_raith_06.jpg,200,68977,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
177.5.206.123,12/1/2016 21:09:54,100,GET,/images/stories/slideshow/almhuette_raith_07.jpg,200,94861,http://almhuette-raith.at/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
87.159.208.67,12/1/2016 21:34:27,100,GET,/,200,10479,http://www.bigfinder.de/?c=ws&q=online&v=1,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
180.76.15.146,12/1/2016 22:05:03,100,GET,/apache-log/error.log,200,256153,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
